Date,HomeTeam,AwayTeam,FTHG,FTAG,HY,AY,HR,AR,HC,AC,HO,AO,total_goals,total_cards,total_corners,total_offsides,home_avg_goals,home_avg_cards,home_avg_corners,home_avg_offsides,away_avg_goals,away_avg_cards,away_avg_corners,away_avg_offsides,home_is_Arsenal,away_is_Arsenal,home_is_Aston Villa,away_is_Aston Villa,home_is_Bournemouth,away_is_Bournemouth,home_is_Brentford,away_is_Brentford,home_is_Brighton,away_is_Brighton,home_is_Burnley,away_is_Burnley,home_is_Chelsea,away_is_Chelsea,home_is_Crystal Palace,away_is_Crystal Palace,home_is_Everton,away_is_Everton,home_is_Fulham,away_is_Fulham,home_is_Ipswich,away_is_Ipswich,home_is_Leeds,away_is_Leeds,home_is_Leicester,away_is_Leicester,home_is_Liverpool,away_is_Liverpool,home_is_Luton,away_is_Luton,home_is_Man City,away_is_Man City,home_is_Man United,away_is_Man United,home_is_Newcastle,away_is_Newcastle,home_is_Nott'm Forest,away_is_Nott'm Forest,home_is_Sheffield United,away_is_Sheffield United,home_is_Southampton,away_is_Southampton,home_is_Sunderland,away_is_Sunderland,home_is_Tottenham,away_is_Tottenham,home_is_West Ham,away_is_West Ham,home_is_Wolves,away_is_Wolves,is_weekend,year,month,home_avg_gs_5,home_avg_gc_5,away_avg_gs_5,away_avg_gc_5,rest_days_home,rest_days_away,h2h_avg_goals,home_points,away_points,goal_diff,home_points_5,home_points_10,home_gd_5,home_gd_10,home_elo_like,away_points_5,away_points_10,away_gd_5,away_gd_10,away_elo_like,elo_diff,points5_diff,gd5_diff
2024-04-02,Nott'm Forest,Fulham,3,1,0,0,0,0,3,8,,,4,0,11,0.0,0.8,2.2,3.8,0.0,2.4,2.2,6.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,1.2,1.4,1.6,1.8,3.0,3.0,,3,0,2,0.4,0.6,-0.8,-0.5,0.2891892690312501,2.0,1.5,1.2,0.6,1.0448448669834942,-0.7556555979522441,-1.6,-2.0
2024-04-02,Bournemouth,Crystal Palace,1,0,3,2,0,0,9,2,,,1,5,11,0.0,2.0,2.2,7.0,0.0,1.4,2.0,6.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,1.8,1.6,0.8,2.8,3.0,3.0,,3,0,1,2.0,1.3,0.6,-0.3,0.9605890236623411,1.2,1.2,0.2,-0.6,0.41572442323012043,0.5448646004322206,0.8,0.39999999999999997
2024-04-02,Burnley,Wolves,1,1,0,2,0,0,7,4,,,2,2,11,0.0,1.2,2.6,4.6,0.0,1.0,2.0,4.2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,4,1.0,2.2,1.2,1.6,17.0,3.0,,1,1,0,1.0,0.7,-0.8,-1.3,0.05680795520096085,1.8,1.6,-0.4,0.0,0.8384417229460275,-0.7816337677450667,-0.8,-0.4
2024-04-03,Brentford,Brighton,0,0,1,1,0,0,1,5,,,0,2,6,0.0,1.4,3.2,5.8,0.0,1.6,3.2,7.4,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,1.6,2.4,1.4,2.2,4.0,3.0,,1,1,0,0.4,0.5,-0.8,-0.9,0.15002899020984498,1.4,1.2,0.4,0.0,0.7952718672399519,-0.645242877030107,-0.9999999999999999,-1.2000000000000002
2024-04-03,Man City,Aston Villa,4,1,1,2,0,0,2,3,,,5,3,5,0.0,1.2,1.4,8.8,0.0,2.0,2.4,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,1.4,0.4,2.2,0.8,3.0,17.0,,3,0,3,2.2,2.4,0.8,1.1,1.711643013236189,2.0,1.7,0.2,0.4,1.3179480880637677,0.39369492517242133,0.20000000000000018,0.6000000000000001
2024-04-03,Arsenal,Luton,2,0,1,1,0,0,3,1,,,2,2,4,0.0,3.4,1.2,7.2,0.0,1.6,2.2,5.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,2.8,1.0,2.0,3.0,25.0,4.0,,3,0,2,2.6,2.5,3.0,2.8,2.188940208628039,0.4,0.6,-0.6,-0.5,0.16044050043423666,2.0284997081938023,2.2,3.6
2024-04-04,Liverpool,Sheffield United,3,1,0,1,0,0,13,1,,,4,1,14,0.0,2.4,1.8,9.2,0.0,1.0,2.6,3.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,4,2.8,1.0,1.4,1.8,4.0,26.0,,3,0,2,2.6,2.5,1.6,1.7,1.9735709489967947,0.4,0.6,-2.4,-1.8,-0.3081828735629062,2.281753822559701,2.2,4.0
2024-04-04,Chelsea,Man United,4,3,3,0,0,0,12,3,,,7,3,15,0.0,2.2,2.2,5.2,0.0,1.4,2.2,5.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,2.0,1.8,2.0,1.8,5.0,5.0,,3,0,1,1.8,1.8,0.6,0.1,0.9095246535351718,1.4,1.7,0.0,0.4,1.0862290318462768,-0.17670437831110508,0.40000000000000013,0.6
2024-04-06,Crystal Palace,Man City,2,4,1,1,0,0,2,9,,,6,2,11,0.0,1.2,2.0,5.8,0.0,1.8,1.2,7.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,2.2,1.4,2.2,1.0,28.0,27.0,,0,3,-2,1.0,0.9,0.0,-0.9,0.3340888313676526,2.2,2.4,1.2,1.3,1.8405784504370668,-1.5064896190694141,-1.2000000000000002,-1.2
2024-04-06,Brighton,Arsenal,0,3,1,2,0,0,8,7,,,3,3,15,0.0,0.6,2.6,6.4,0.0,2.8,1.2,6.6,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,2.0,0.8,3.8,0.2,27.0,6.0,,0,3,-3,1.0,1.2,-0.6,0.0,0.7757295634885223,2.6,2.8,2.4,3.1,2.2300780100765136,-1.4543484465879915,-1.6,-3.0
2024-04-06,Wolves,West Ham,1,2,5,2,0,0,4,4,,,3,7,8,0.0,0.8,2.2,4.2,0.0,2.0,1.8,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2024,4,1.8,1.4,1.6,2.4,28.0,7.0,,0,3,-1,1.4,1.4,-0.6,-0.3,0.8145790916172677,1.2,1.0,0.2,-0.8,0.6322121939940044,0.1823668976232633,0.19999999999999996,-0.8
2024-04-06,Luton,Bournemouth,2,1,0,0,0,0,7,2,,,3,0,9,0.0,1.2,2.2,4.4,0.0,2.2,2.4,8.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.8,1.8,1.4,1.8,21.0,34.0,,3,0,1,0.4,0.3,-0.8,-1.1,0.06058682887492396,2.6,1.6,1.0,0.2,1.0846260706512116,-1.0240392417762876,-2.2,-1.8
2024-04-06,Aston Villa,Brentford,3,3,2,2,0,0,11,3,,,6,4,14,0.0,1.4,2.6,6.2,0.0,1.0,3.0,4.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.6,2.2,1.2,1.8,7.0,21.0,,1,1,0,1.4,1.6,-0.8,0.1,1.065977857933632,0.6,0.6,-0.4,-0.8,0.19505743993292898,0.8709204180007031,0.7999999999999999,-0.4
2024-04-06,Everton,Burnley,1,0,2,1,0,1,3,5,,,1,4,8,0.0,0.8,2.2,5.2,0.0,1.4,2.2,5.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.0,1.8,1.2,2.6,35.0,7.0,,3,0,1,0.4,0.6,-1.0,-0.7,0.2557145698612606,1.2,0.7,-0.2,-1.3,0.11328175030900943,0.14243281955225118,-0.7999999999999999,-0.8
2024-04-06,Fulham,Newcastle,0,1,1,2,0,0,14,3,,,1,3,17,0.0,2.2,1.2,6.6,0.0,2.2,0.6,3.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,2.0,0.6,2.2,2.8,21.0,26.0,,0,3,-1,1.4,1.5,0.6,0.5,0.8602318529615554,1.4,1.5,0.0,0.2,0.9070688087458483,-0.04683695578429292,0.0,0.6
2024-04-07,Man United,Liverpool,2,2,5,2,0,0,6,11,,,4,7,17,0.0,1.6,1.2,4.8,0.0,2.2,1.6,10.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,2.2,1.2,2.4,0.8,29.0,36.0,,1,1,0,0.8,1.7,-0.4,0.4,0.9374910718162072,2.6,2.5,1.4,1.7,2.0362623492812064,-1.0987712774649991,-1.8,-1.7999999999999998
2024-04-07,Sheffield United,Chelsea,2,2,4,2,0,0,7,6,,,4,6,13,0.0,1.2,2.4,2.4,0.0,2.4,2.4,6.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.0,4.2,2.0,2.0,8.0,36.0,,1,1,0,0.4,0.6,-1.8,-1.8,-0.359541748398613,1.8,1.8,0.4,0.1,1.038683200528289,-1.398224948926902,-1.4,-2.2
2024-04-07,Tottenham,Nott'm Forest,3,1,2,3,0,0,12,2,,,4,5,14,0.0,2.0,2.4,5.6,0.0,1.0,1.8,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2024,4,2.2,1.4,1.2,2.0,8.0,22.0,,3,0,2,2.0,1.8,0.8,0.5,1.255420776512455,1.0,0.9,0.0,-0.2,0.5204313325311062,0.7349894439813488,1.0,0.8
2024-04-13,Newcastle,Tottenham,4,0,0,4,0,0,16,3,,,4,4,19,0.0,2.2,1.0,4.0,0.0,2.0,2.6,5.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,4,2.8,2.0,1.8,1.6,11.0,11.0,,3,0,4,2.0,1.8,0.8,0.4,1.0364520042720335,2.0,2.0,0.8,0.7,1.3899723734958855,-0.353520369223852,0.0,0.0
2024-04-13,Brentford,Sheffield United,2,0,3,1,0,0,3,6,,,2,4,9,0.0,1.2,2.8,5.2,0.0,1.6,3.0,2.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.0,2.0,1.6,2.0,10.0,9.0,,3,0,2,0.6,0.7,-0.4,-0.6,0.2355770846879249,0.6,0.6,-1.6,-1.8,-0.2597815169748817,0.49535860166280665,0.0,1.2000000000000002
2024-04-13,Man City,Luton,5,1,1,0,0,0,12,1,,,6,1,13,0.0,2.4,1.0,7.4,0.0,1.4,1.6,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.8,0.6,1.2,2.6,10.0,10.0,,3,0,4,2.2,2.4,1.4,1.3,1.9165735130502521,0.8,0.5,-0.6,-1.0,0.2821354242612988,1.6344380887889534,1.4000000000000001,2.0
2024-04-13,Bournemouth,Man United,2,2,4,0,0,0,7,2,,,4,4,9,0.0,2.0,1.6,8.2,0.0,1.8,1.8,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.8,1.4,1.8,2.0,11.0,9.0,,1,1,0,2.0,1.5,0.4,0.1,0.9360600321166987,1.0,1.7,-0.2,0.4,0.9037184521837716,0.03234157993292719,1.0,0.6000000000000001
2024-04-13,Nott'm Forest,Wolves,2,2,2,3,0,0,10,1,,,4,5,11,0.0,1.2,2.0,3.8,0.0,0.8,2.8,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2024,4,1.6,1.2,1.4,1.8,11.0,11.0,,1,1,0,1.0,0.9,-0.2,-0.3,0.3883054119840921,0.8,1.3,-1.0,-0.4,0.693036564717363,-0.3047311527332709,0.19999999999999996,0.8
2024-04-13,Burnley,Brighton,1,1,1,2,0,0,4,5,,,2,3,9,0.0,1.4,2.2,5.0,0.0,0.4,2.2,5.8,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.0,2.2,1.4,1.4,11.0,10.0,,1,1,0,1.2,0.7,0.0,-1.2,0.06012845932566024,0.8,1.1,-1.2,-0.3,0.5780189612934113,-0.5178905019677511,0.3999999999999999,1.2
2024-04-14,Arsenal,Aston Villa,0,2,3,1,0,0,4,6,,,2,4,10,0.0,2.6,1.4,6.2,0.0,1.4,2.2,7.2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,3.2,0.6,2.4,1.6,11.0,11.0,,0,3,-2,2.6,2.8,2.4,2.9,2.3071238482742547,1.0,1.7,-1.0,0.3,1.019350856652173,1.2877729916220817,1.6,3.4
2024-04-14,Liverpool,Crystal Palace,0,1,1,1,0,0,11,1,,,1,2,12,0.0,1.8,1.8,10.2,0.0,1.0,1.6,3.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,2.6,1.0,0.8,2.0,10.0,12.0,,0,3,-1,2.2,2.3,0.8,1.3,1.8925360523050356,0.4,0.9,-1.0,-0.6,0.2206009381174534,1.6719351141875822,1.8000000000000003,1.8
2024-04-14,West Ham,Fulham,0,2,1,2,0,0,8,3,,,2,3,11,0.0,1.8,1.8,5.6,0.0,1.6,1.2,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2024,4,1.6,2.4,1.8,2.2,12.0,12.0,,0,3,-2,1.2,1.2,0.0,-0.7,0.7890892704367855,0.8,1.4,-0.2,0.4,0.7341296547078705,0.054959615728914946,0.3999999999999999,0.2
2024-04-15,Chelsea,Everton,6,0,1,4,0,0,4,8,,,6,5,12,0.0,2.6,2.2,7.2,0.0,0.8,2.0,5.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,2.4,2.2,0.6,1.6,11.0,13.0,,3,0,6,1.8,1.6,0.4,0.0,0.9947809196900632,0.8,0.8,-0.8,-0.6,0.4502785680600674,0.5445023516299958,1.0,1.2000000000000002
2024-04-20,Luton,Brentford,1,5,1,2,0,0,4,9,,,6,3,13,0.0,1.0,1.2,4.2,0.0,1.4,2.6,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.4,2.0,1.4,2.4,14.0,14.0,,0,3,-4,0.8,0.5,-1.2,-1.2,0.087920012997394,1.2,0.7,0.2,-0.6,0.4721527861953507,-0.38423277319795673,-0.3999999999999999,-1.4
2024-04-20,Sheffield United,Burnley,1,4,1,0,0,0,11,2,,,5,1,13,0.0,1.6,3.0,3.8,0.0,1.2,1.6,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.0,4.2,1.0,2.2,13.0,14.0,,0,3,-3,0.6,0.6,-0.8,-1.9,-0.3157242622712628,1.2,0.7,0.0,-1.2,0.1158371888624293,-0.43156145113369215,-0.6,-0.8
2024-04-20,Wolves,Arsenal,0,2,3,2,0,0,1,2,,,2,5,3,0.0,1.2,3.2,3.2,0.0,1.4,2.0,5.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2024,4,1.4,1.8,4.0,0.0,14.0,14.0,,0,3,-2,1.0,1.4,-0.4,-0.3,0.6837270751172865,2.0,2.5,0.8,2.6,1.996216655607236,-1.3124895804899497,-1.0,-1.2000000000000002
2024-04-21,Everton,Nott'm Forest,2,0,3,2,0,0,6,4,,,2,5,10,0.0,0.6,2.6,6.0,0.0,1.6,1.6,5.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.0,1.2,1.0,2.0,15.0,14.0,,3,0,2,0.8,0.7,-1.6,-1.2,0.16507200688397541,1.2,0.9,0.0,-0.3,0.4094868154212089,-0.2444148085372335,-0.3999999999999999,-1.6
2024-04-21,Aston Villa,Bournemouth,3,1,1,3,0,0,8,4,,,4,4,12,0.0,1.8,2.2,7.2,0.0,2.0,1.8,7.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,2.0,2.2,1.4,1.6,15.0,15.0,,3,0,2,1.6,1.7,0.2,0.0,1.1775049573855725,2.0,1.5,0.4,0.1,0.9024329588955836,0.27507199848998887,-0.3999999999999999,-0.2
2024-04-21,Fulham,Liverpool,1,3,3,0,0,0,1,4,,,4,3,5,0.0,1.8,1.2,8.8,0.0,1.6,1.6,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,2.0,0.8,2.4,1.2,15.0,14.0,,0,3,-2,1.4,1.6,0.4,0.6,0.9208219689299758,1.6,2.0,0.4,0.9,1.663138711575934,-0.7423167426459581,-0.20000000000000018,0.0
2024-04-21,Crystal Palace,West Ham,5,2,3,2,0,0,4,0,,,7,5,4,0.0,1.0,1.4,3.8,0.0,1.4,1.6,6.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2024,4,2.0,2.0,1.6,2.2,15.0,15.0,,3,0,3,1.0,0.9,-0.4,-0.6,0.4186649470044634,1.0,1.2,-0.4,-0.6,0.6300906807695531,-0.21142573376508972,0.0,0.0
2024-04-23,Arsenal,Chelsea,5,0,2,2,0,0,4,2,,,5,4,6,0.0,1.4,2.0,4.0,0.0,3.4,2.2,6.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,2.2,1.0,1.8,2.0,9.0,16.0,,3,0,5,2.0,2.5,1.0,2.6,2.0566290578611555,2.2,1.6,1.6,0.5,1.3155261300904229,0.7411029277707326,-0.20000000000000018,-0.6000000000000001
2024-04-24,Wolves,Bournemouth,0,1,4,1,0,1,8,12,,,1,6,20,0.0,0.8,3.4,2.8,0.0,1.4,2.2,6.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,4,0.8,1.4,1.4,2.0,4.0,3.0,,0,3,-1,0.4,1.1,-1.0,-0.7,0.5352706499286042,1.4,1.5,-0.2,0.1,0.7320936050888529,-0.19682295516024872,-0.9999999999999999,-0.8
2024-04-24,Crystal Palace,Newcastle,2,0,3,3,0,0,7,2,,,2,6,9,0.0,1.8,1.6,3.0,0.0,2.4,1.0,6.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,2.4,2.0,2.0,2.0,3.0,18.0,,3,0,2,1.4,1.2,0.2,0.0,0.6769441013102931,2.0,1.8,1.0,0.6,1.272954991590574,-0.5960108902802809,-0.6000000000000001,-0.8
2024-04-24,Everton,Liverpool,2,0,0,3,0,0,4,13,,,2,3,17,0.0,1.0,2.8,5.6,0.0,2.0,1.6,9.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,1.4,1.2,2.2,1.4,3.0,3.0,,3,0,2,1.4,0.9,-0.8,-1.0,0.40870219434367566,2.0,2.3,0.8,1.3,1.7568777017915742,-1.3481755074478985,-0.6000000000000001,-1.6
2024-04-24,Man United,Sheffield United,4,2,0,1,0,0,9,4,,,6,1,13,0.0,2.0,1.6,4.0,0.0,1.4,2.2,5.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,4,2.0,1.2,1.2,1.8,17.0,11.0,,3,0,2,1.2,1.5,0.2,0.3,0.8733275646811458,0.4,0.6,-1.4,-1.7,-0.40697166873303964,1.2802992334141854,0.7999999999999999,1.5999999999999999
2024-04-25,Brighton,Man City,0,4,2,0,0,0,4,4,,,4,2,8,0.0,0.6,2.2,5.6,0.0,2.8,1.2,6.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,1.2,1.0,2.4,1.2,19.0,19.0,,0,3,-4,1.0,1.2,-0.6,0.1,0.5802184433127606,2.2,2.4,1.8,1.5,2.0650091683723297,-1.484790725059569,-1.2000000000000002,-2.4
2024-04-27,West Ham,Liverpool,2,2,0,2,0,0,5,8,,,4,2,13,0.0,1.6,1.4,5.0,0.0,1.6,1.2,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2024,4,1.6,1.6,2.0,1.2,13.0,3.0,,1,1,0,0.8,1.2,-1.0,-0.3,0.4469886831580256,1.4,2.0,0.2,0.9,1.5010600968139105,-1.0540714136558849,-0.5999999999999999,-1.2
2024-04-27,Man United,Burnley,1,1,1,3,0,0,6,5,,,2,4,11,0.0,2.4,1.4,4.8,0.0,1.6,1.2,4.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,2.4,1.2,1.6,1.8,3.0,7.0,,1,1,0,1.2,1.5,0.2,0.2,1.0460922338161418,1.2,1.0,0.4,-0.7,0.41250463384348185,0.6335875999726599,0.0,-0.2
2024-04-27,Fulham,Crystal Palace,1,1,0,2,0,0,5,9,,,2,2,14,0.0,1.4,1.4,8.2,0.0,2.0,2.0,3.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,1.6,1.2,0.8,1.2,6.0,13.0,,1,1,0,0.8,1.3,-0.6,0.2,0.7486523910201057,1.8,1.5,0.6,0.4,0.8693473413621204,-0.12069495034201472,-1.0,-1.2
2024-04-27,Wolves,Luton,2,1,3,1,0,0,4,4,,,3,4,8,0.0,0.8,3.4,3.6,0.0,1.0,1.2,3.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2024,4,0.8,1.2,1.2,2.8,3.0,14.0,,3,0,1,0.4,1.1,-0.8,-0.6,0.44169609315453845,0.6,0.5,-2.0,-1.5,-0.08570087818621289,0.5273969713407514,-0.19999999999999996,1.2
